ID_USER,PRODUCTION,CONSUME,CONSUME_OTHERS,VOLUME_USER,DENSITY_USER,ROL_USER,ID_FILE,SIZE_FILE,TOPIC_ID,VOLUME_TOPIC,DENSITY_TOPIC,ROL_TOPIC
36, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
37, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
38, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
39, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
40, 0.0, 0.022239519626376072, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
40, 0.0, 0.022239519626376072, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
41, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
42, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
43, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
44, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
45, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
46, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
47, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
48, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
49, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
50, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
51, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
52, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
53, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
54, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 21, 4, 17, 5167328, 47838.2333265692, Alpha
55, 0.022239519626376072, 0.0, 2.0015567663738465, 97200, 11407.20000565052, Gamma, 103, 3, 5, 204680, 12843.766667693853, Gamma
55, 0.022239519626376072, 0.0, 2.0015567663738465, 97200, 11407.20000565052, Gamma, 107, 3, 22, 3072, 29.583333134651184, Gamma
56, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
57, 0.0, 0.033359279439564106, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
58, 0.0, 0.022239519626376072, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
59, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
60, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
61, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
62, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
63, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
64, 0.0, 0.044479039252752144, 0.0, 0, 0.0, null, 103, 3, 5, 204680, 12843.766667693853, Gamma
64, 0.0, 0.044479039252752144, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
64, 0.0, 0.044479039252752144, 0.0, 0, 0.0, null, 75, 7, 2, 7498850, 46620.733298912644, Alpha
64, 0.0, 0.044479039252752144, 0.0, 0, 0.0, null, 31, 7, 12, 10034220, 105655.7001106143, Beta
65, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
66, 0.0, 0.022239519626376072, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
66, 0.0, 0.022239519626376072, 0.0, 0, 0.0, null, 74, 9, 2, 7498850, 46620.733298912644, Alpha
67, 0.0, 0.033359279439564106, 0.0, 0, 0.0, null, 17, 4, 12, 10034220, 105655.7001106143, Beta
67, 0.0, 0.033359279439564106, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
67, 0.0, 0.033359279439564106, 0.0, 0, 0.0, null, 75, 7, 2, 7498850, 46620.733298912644, Alpha
68, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
69, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
70, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
71, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
72, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
73, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
74, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
75, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
76, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
77, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
78, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
79, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
80, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
81, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
82, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
83, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 107, 3, 22, 3072, 29.583333134651184, Gamma
84, 0.022239519626376072, 0.0, 3.3359279439564107, 450000, 18561.7832955122, Beta, 48, 7, 13, 7602267, 59864.29996819049, Beta
84, 0.022239519626376072, 0.0, 3.3359279439564107, 450000, 18561.7832955122, Beta, 7, 3, 10, 360000, 9520.983328700066, Gamma
85, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
86, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
87, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
88, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
89, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
90, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
91, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
92, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
93, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
94, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
95, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
96, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
97, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
98, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
99, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
100, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
101, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
102, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
103, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
104, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
105, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
106, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
107, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
108, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
109, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
110, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
111, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
112, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
113, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
114, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
115, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
116, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
117, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
118, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
119, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
120, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
121, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
122, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
123, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
124, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
125, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
126, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
127, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
128, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
129, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
130, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
131, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
132, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
133, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
134, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
135, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
136, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
137, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
138, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
139, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
140, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
141, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
142, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
143, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
144, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
145, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
146, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
147, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
148, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
149, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
150, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
151, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
152, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
153, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
154, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
155, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
156, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
157, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
158, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
159, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
160, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
161, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
162, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
163, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
164, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
165, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
166, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
167, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
168, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
169, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
170, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
171, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
172, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
173, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
174, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
175, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
176, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
177, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
178, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
179, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
180, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
181, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
182, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
183, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
184, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
185, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
186, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
187, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
188, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
189, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
190, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
191, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
192, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
193, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
194, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
195, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
196, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
197, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
198, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
199, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
200, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
201, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
202, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
203, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
204, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
205, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
206, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
207, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
208, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
209, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
210, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
211, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
212, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
213, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
214, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
215, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
216, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
217, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
218, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
219, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
220, 0.0, 0.011119759813188036, 0.0, 0, 0.0, null, 7, 3, 10, 360000, 9520.983328700066, Gamma
