ID_USER, PRODUCTION, CONSUME, CONSUME_OTHERS, VOLUME_USER, DENSITY_USER, ROL_USER, ID_FILE, SIZE_FILE, TOPIC_ID, VOLUME_TOPIC, DENSITY_TOPIC, ROL_TOPIC
191, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
192, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
193, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
194, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
195, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
196, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
197, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
198, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
199, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
200, 0.0, 0.004205568172260072, 0.0, 0, 0.0, null, 322, 8, 2, 8456427, 117043.1333695054, Alpha
